Street Name,From Street Name,To Street Name,Surface Distress Index,Roughness Index,Condition Rating
PELHAM ST NW,JOSEPH E LOWERY BLVD NW,WHITAKER ST NW,19.145,34.14317197,Very Poor
PELHAM ST NW,JAMES P BRAWLEY DR NW,JAMES P BRAWLEY DR,40.5,57.15049583,Marginal
PELTON PL,NORTH AVE,BAKER RD,93.4,81.0702,Excellent
PEMBERTON RD,PACIFIC DR,PINEKNOLL AVE,73.195,82.83082695,Very Good
PEMBERTON RD,SOUTH END,PACIFIC DR,39.395,59.2618888,Marginal
PEMBERTON RD,PINEKNOLL AVE,FAIRBURN RD,63.23,63.60192371,Fair
PEMBROKE PL,NOTTINGHAM WAY,NOTTINGHAM WAY,63.445,34.28229937,Marginal
PEMBROOK PL,CARDOVA DR,NORTHROPE DR,83.6,64.996,Very Good
PEMBROOK PL,CARDOVA DR,NORTHROPE DR,83.6,64.996,Very Good
PENDLETON ST,MORELAND AVE,BROWNWOOD AVE,79.495,61.20081142,Good
PENDLETON ST,GRESHAM AVE,STOKESWOOD AVE,70.8,47.844,Fair
PENDLETON ST,BROWNWOOD AVE,GRESHAM AVE,65.34,51.82893731,Fair
PENELOPE DR,PENELOPE RD,VERBENA ST,27.5,33.81614134,Very Poor
PENELOPE RD,AARON ST,ABBEY ST,86.1,67.38975,Very Good
PENELOPE RD,ABBEY ST,PENELOPE ST,76.42,56.98593484,Good
PENELOPE RD,PENELOPE ST,HELENA AVE,22.8,52.77812521,Poor
PENELOPE RD,HELENA AVE,ANDERSON AVE,87.0,82.98550104,Excellent
PENELOPE ST,VERBENA ST,WADLEY ST,60.66,58.2101918,Fair
PENELOPE ST,CHENAULT PL,HOWARD ST,67.02,50.52524842,Fair
PENELOPE ST,HOWARD ST,AARON ST,85.1,66.46975,Very Good
PENELOPE ST,WILSON PL,VERBENA ST,77.8,79.14052495,Very Good
PENELOPE ST,COLLUM ST,TORRENCE ST,63.1,64.5205504,Fair
PENELOPE ST,BLAYTON CIR,PENELOPE RD,49.615,74.1010912,Fair
PENELOPE ST,TORRENCE ST,CHENAULT PL,67.02,50.52524842,Fair
PENELOPE ST,AARON ST,BLAYTON CIR,76.75,56.8359375,Good
PENN AVE,4TH ST,5TH ST,75.0,54.375,Good
PENN AVE,6TH ST,7TH ST,70.66,47.61111,Fair
PENN AVE,NORTH AVE,PONCE DE LEON AVE,59.64,82.5248973,Good
PENN AVE,5TH ST,6TH ST,67.7,57.52296036,Fair
PENN AVE,7TH ST,8TH ST,78.64,59.32176,Good
PENN AVE,PONCE DE LEON AVE,4TH ST,64.755,55.58025972,Fair
PENN CT SE,GRANGE DR SE,DEAD END,73.88,65.134923,Good
PENNINGTON CIR,WARD DR,RUZELLE DR,77.59,57.9627975,Good
PENNINGTON CIR,RUZELLE DR,OAK DR,68.63,60.66427043,Good
PERKERSON RD,SPRINGDALE RD SW,LANGSTON DR,73.95,69.65735968,Good
PERKERSON RD,PEGG RD,VINSON PL,58.84,54.80075412,Fair
PERKERSON RD,QUAKER ST,PEGG RD,66.4,76.27220439,Good
PERKERSON RD,VINSON PL,YALE PL,47.33,60.35181721,Marginal
PERKERSON RD,METROPOLITAN PKWY,QUAKER ST,57.95,81.62113826,Good
PERKERSON RD,LAKEWOOD AVE,SYLVAN CIR,57.02,74.73202852,Fair
PERKERSON RD SW,SYLVAN CIR,SYLVAN RD SW,57.02,74.73202852,Fair
PERKERSON RD SW,AVERY RD,YALE PL SW,47.33,60.35181721,Marginal
PERKERSON RD SW,LANGSTON DR,AVERY RD,52.615,79.39291591,Fair
PERRY BLVD,HOLLYWOOD RD,SMOKY RD,54.77,67.04543524,Fair
PERRY BLVD,SANFORD DR,ODESSA DR,85.5,66.84375,Very Good
PERRY BLVD,MCCALLIE BLVD,SANFORD DR,74.58,76.18571188,Very Good
PERRY BLVD,MCCRAVY AVE,JOHNSON RD,39.545,61.35077193,Marginal
PERRY BLVD,ODESSA DR,ARTHUR LN,74.0,75.23203503,Good
PERRY BLVD,MARY GEORGE AVE,MCCALLIE BLVD,63.52,79.69647837,Good
PERRY BLVD,WEST HIGHLAND DR,HABERSHAL DR,71.36,70.8368912,Good
PERRY BLVD,GIVENS AVE,GIVENS AVE,72.69,85.44666505,Very Good
PERRY BLVD,PERRY BLVD,MARY GEORGE AVE,65.99,90.55294046,Good
PERRY BLVD,CHURCH ST,GIVENS AVE,32.985,68.58730247,Poor
PERRY BLVD NW,MARY GEORGE AVE,MARY GEORGE AVE,47.535,80.4369555,Fair
PERRY BLVD NW,MARY GEORGE AVE,MOORE ST NW,49.42,22.86458808,Poor
PERRY BLVD NW,HIGHLAND DR,HIGHLAND LN,52.15,56.61311739,Marginal
PERRY BLVD NW,HIGHLAND DR,ARTHUR LN,52.15,56.61311739,Marginal
PERSHING AVE,EDIE AVE,FRANCIS AVE,73.7,56.05526905,Good
PEYTON AVE,DONALD LEE HOLLOWELL PKWY,BELLVIEW AVE,49.91,43.31670665,Marginal
PEYTON AVE NW,BELLVIEW AVE NW,DEAD END,54.95,60.09855995,Fair
PEYTON CROSSING DR SW,PEYTON RD SW,DEAD END,63.0,69.1499533,Good
PEYTON PL,PEYTON RD,PEYTON PL SW,22.9,66.17698833,Poor
PEYTON PL,LISA DR,PEYTON RD,70.31,81.29453918,Good
PEYTON RD,FIELDING LN,PEYTON WOODS TRL,75.82,84.28639033,Very Good
PEYTON RD,PEYTON PL,HARRIS MANOR DR,22.9,66.17698833,Poor
PEYTON RD,PEYTON WOODS TRL,HARLAN RD,28.815,67.9275151,Poor
PEYTON RD,HARLAN RD,PEYTON PL,22.9,66.17698833,Poor
PEYTON RD,VELTRE CIR,FALCON DR,61.895,55.94371592,Fair
PEYTON RD,KELSO DR,HAMILTON E HOLMES DR,78.4,65.63219467,Good
PEYTON RD,WATKINS ST,GRANDVIEW AVE,85.2,66.564,Very Good
PEYTON RD,GRANDVIEW AVE,HOLLYWOOD RD,62.8,87.33066977,Good
PEYTON RD,FALCON DR,RODNEY DR,62.87,71.52395027,Good
PEYTON RD,RODNEY DR,MCKENZIE CT,73.8,77.46717922,Very Good
PEYTON RD,CATIVO DR,KELSO DR,79.645,79.94335645,Very Good
PEYTON RD,HARRIS MANOR DR,CATIVO DR,79.645,79.94335645,Very Good
PEYTON RD,MCKENZIE CT,HARRINGTON PL,68.97,75.02293889,Good
PEYTON RD,MACO ST,JAMES JACKSON PKWY,87.8,68.839,Very Good
PEYTON RD,HAMILTON E HOLMES DR,MARTIN LUTHER KING JR DR,78.4,65.63219467,Good
PEYTON RD SW,PEYTON CROSSING DR,HARRINGTON PL,63.0,69.1499533,Good
PEYTON RD SW,FIELDING LN SW,PEYTON CROSSING DR,40.44,58.12175208,Marginal
PEYTON WOODS CT,PEYTON WOODS TRL SW,DEAD END,72.41,79.89127307,Good
PEYTON WOODS TRL,PEYTON WOODS CT,CATIVO DR,75.98,70.06384484,Good
PEYTON WOODS TRL,PEYTON RD,HOPE CT,68.77,75.09251622,Good
PEYTON WOODS TRL,HOPE CT,PEYTON WOODS CT,72.41,79.89127307,Good
PEYTON WOODS TRL,CATIVO DR,SE END,81.9,63.18975,Very Good
PHARR CT N,PHARR CT N,PHARR CT N,65.095,62.50069557,Fair
PHARR CT N,PHARR CT Ss,PHARR CT N,71.29,48.6513975,Fair
PHARR CT S,PHARR CT S,PHARR CT SOUTH,64.105,52.30367952,Fair
PHARR CT S,PHARR CT S,PHARR RD,70.42,61.78177848,Good
PHARR RD,BAGLEY ST,OLD DECATUR RD,64.43,56.02515972,Fair
PHARR RD,DANIEL ST,LANNON AVE,40.105,50.7085429,Poor
PHARR RD,LANNON AVE,SPENCE AVE,52.965,49.30440765,Marginal
PHARR RD,LOOKOUT PL,BAGLEY ST,72.76,62.54013219,Good
PHARR RD,OLD DECATUR RD,MAPLE DR,56.695,56.71289858,Fair
PHARR RD,PHARR CT SOUTH,PEACHTREE RD,70.42,61.78177848,Good
PHARR RD,SLATON DR,PHARR CT SOUTH,61.53,43.48723497,Fair
PHARR RD,OAKRIDGE AVE,CANDLER RD,26.9,74.42468118,Poor
PHARR RD,HARDMAN CT,PIEDMONT RD,60.53,56.72515305,Fair
PHARR RD,EAST LAKE DR,DANIEL ST,33.2,56.41935435,Poor
PHARR RD,MAPLE DR,HARDMAN CT,66.445,62.2128097,Good
PHARR RD,CANDLER RD,EAST END,68.3,66.30361845,Good
PHARR RD,LAKE DR,RUSSELL ST,59.555,60.71409384,Fair
PHARR RD,NORTH FULTON DR,GRANDVIEW AVE,36.025,52.31564968,Poor
PHARR RD,SPENCE AVE,OAKRIDGE AVE,72.07,68.0012326,Good
PHARR RD NE,LOOKOUT PL NE,GRANDVIEW AVE NE,60.205,51.40039968,Fair
PHARR RD NE,PEACHTREE RD NE,FULTON DR NE,36.025,52.31564968,Poor
PHILADELPHIA ST,WORTHEM AVE,SE END,89.7,70.28775,Very Good
PHILLIPS DR,ISA DR,AKRON DR,72.8,68.40414526,Good
PHILLIPS DR,KIPLING ST,ISA DR,84.7,66.08775,Very Good
PHIPPS BLVD,PHIPPS BLVD,WIEUCA RD,86.6,67.831,Very Good
PHIPPS BLVD,ALEXANDER DR,LONGLEAF DR,63.845,53.26946985,Fair
PHIPPS BLVD,BUCKHEAD LOOP,ALEXANDER DR,88.5,69.39375,Very Good
PICKENS ST SE,MORELAND AVE SE,BROWNWOOD AVE SE,74.995,82.53149708,Very Good
PICKETT ST,SAVANNAH ST,BEREAN AVE,20.54,23.68084101,Very Poor
PICKETT ST,CARROLL ST,SAVANNAH ST,40.55,65.11873802,Marginal
PICKFAIR AVE,WEST END,PICKFAIR DR,38.13,50.08019247,Poor
PICKFAIR WAY,PICKFAIR AVE,ASHWOOD AVE,85.9,82.32453719,Very Good
PICKFAIR WAY,FAIR DR,PICKFAIR AVE,38.13,50.08019247,Poor
PIEDMONT AVE,7TH ST,8TH ST,67.15,47.80555357,Fair
PIEDMONT AVE,PONCE DE LEON AVE,3RD ST,63.1,46.45508909,Fair
PIEDMONT AVE,11TH ST,12TH ST,70.59,66.50244048,Good
PIEDMONT AVE,WESTMINSTER DR,PIEDMONT WAY,45.385,39.43817477,Poor
PIEDMONT AVE,WESTMINSTER DR,WESTMINSTER DR,59.1,38.91724985,Marginal
PIEDMONT AVE,13TH ST,14TH ST,47.835,61.14321128,Marginal
PIEDMONT AVE,13TH ST,14TH ST,47.835,61.14321128,Marginal
PIEDMONT AVE,14TH ST,15TH ST,49.485,48.45471303,Marginal
PIEDMONT AVE,8TH ST,10TH ST,75.37,88.99771176,Very Good
PIEDMONT AVE,CLOVER LN,PINE ST,25.12,39.87732585,Very Poor
PIEDMONT AVE,DOWNTOWN CONNECTOR,RALPH MCGILL BLVD,50.035,56.32272479,Marginal
PIEDMONT AVE,11TH ST,12TH ST,70.59,66.50244048,Good
PIEDMONT AVE,RENAISSANCE PKWY,LINDEN AVE,57.28,65.41121883,Fair
PIEDMONT AVE,ANDREW YOUNG INTERNATIONAL BLVD,HARRIS ST,49.535,39.61185984,Marginal
PIEDMONT AVE,DECATUR ST,GILMER ST,64.43,65.10684739,Fair
PIEDMONT AVE,ARMSTRONG ST,EDGEWOOD AVE,53.035,38.74872014,Marginal
PIEDMONT AVE,AVERY DR,AVERY DR,41.705,61.0048894,Marginal
PIEDMONT AVE,LINDEN AVE,NORTH AVE,79.8,65.62450553,Very Good
PIEDMONT AVE,PIEDMONT AVE,CURRIER ST,24.105,34.15152061,Very Poor
PIEDMONT AVE,MARTIN LUTHER KING JR DR,DECATUR ST,56.815,47.26786524,Marginal
PIEDMONT AVE,PINE ST,PINE ST,54.295,75.30106285,Fair
PIEDMONT AVE,AVERY DR,PIEDMONT RD,41.705,61.0048894,Marginal
PIEDMONT AVE,3RD ST,4TH ST,27.7,31.69451308,Very Poor
PIEDMONT AVE,10TH ST,11TH ST,49.385,53.43528178,Marginal
PIEDMONT AVE,10TH ST,11TH ST,49.385,53.43528178,Marginal
PIEDMONT AVE,4TH ST,5TH ST,36.335,59.26736439,Poor
PIEDMONT AVE,GLAZENER AVE,JOHN WESLEY DOBBS AVE,51.945,32.63575759,Marginal
PIEDMONT AVE,AVERY DR,PIEDMONT RD,41.705,61.0048894,Marginal
PIEDMONT AVE,AUDITORIUM PL,ARMSTRONG ST,53.035,38.74872014,Marginal
PIEDMONT AVE,12TH ST,13TH ST,44.995,72.46225854,Marginal
PIEDMONT AVE,12TH ST,13TH ST,44.995,72.46225854,Marginal
PIEDMONT AVE,6TH ST,7TH ST,65.405,55.99204558,Fair
PIEDMONT AVE,ELLIS ST,ANDREW YOUNG INTERNATIONAL BLVD,36.525,30.42245273,Poor
PIEDMONT AVE,PIEDMONT WAY,AVERY DR,43.345,48.60280559,Marginal
PIEDMONT AVE,GILMER ST,AUDITORIUM PL,60.535,51.50501395,Fair
PIEDMONT AVE,HARRIS ST,DOWNTOWN CONNECTOR,48.735,33.9306271,Poor
PIEDMONT AVE,JOHN WESLEY DOBBS AVE,ELLIS ST,50.935,25.95327651,Poor
PIEDMONT AVE,5TH ST,6TH ST,30.425,40.39085225,Poor
PIEDMONT AVE,12TH ST,12TH ST,40.79,32.13503281,Poor
PIEDMONT AVE,THE PRADO,WESTMINSTER DR,42.185,62.54292342,Marginal
PIEDMONT AVE,THE PRADO,WESTMINSTER DR,42.185,62.54292342,Marginal
PIEDMONT AVE,EDGEWOOD AVE,AUBURN AVE,28.985,29.88138468,Very Poor
PIEDMONT AVE,15TH ST,SOUTH PRADO,49.485,48.45471303,Marginal
PIEDMONT AVE,15TH ST,SOUTH PRADO,49.485,48.45471303,Marginal
PIEDMONT AVE,11TH ST,11TH ST,38.735,70.3811948,Marginal
PIEDMONT AVE,15TH ST,SOUTH PRADO,49.485,48.45471303,Marginal
PIEDMONT AVE,11TH ST,11TH ST,38.735,70.3811948,Marginal
PIEDMONT AVE,SOUTH PRADO,THE PRADO,22.945,63.68921965,Poor
PIEDMONT AVE,15TH ST,SOUTH PRADO,49.485,48.45471303,Marginal
PIEDMONT AVE NE,PIEDMONT AVE NE,RENAISSANCE PKWY NE,78.64,76.19389184,Very Good
PIEDMONT AVE NE,WIMBLEDON RD,CHESHIRE BRIDGE RD NE,81.37,62.5970775,Very Good
PIEDMONT AVE NE,WIMBLEDON RD,CHESHIRE BRIDGE RD NE,81.37,62.5970775,Very Good
PIEDMONT AVE NE,PIEDMONT AVE NE,MORNINGSIDE DR NE,75.28,66.77301648,Good
PIEDMONT AVE NE,PIEDMONT AVE NE,MORNINGSIDE DR NE,75.28,66.77301648,Good
PIEDMONT AVE NE,PIEDMONT AVE NE,MORNINGSIDE DR NE,75.28,66.77301648,Good
PIEDMONT AVE NE,BAKER HIGHLAND CONN NE,I-75-85 NB EXPY NE,50.035,56.32272479,Marginal
PIEDMONT AVE NE,WESTMINSTER DR NE,AVERY DR,43.345,48.60280559,Marginal
PIEDMONT CIR,PIEDMONT RD,PIEDMONT CIR,82.9,64.26975,Very Good
PIEDMONT CIR,PIEDMONT CIR,PIEDMONT RD,45.3,28.95968799,Poor
PIEDMONT RD,ROCKLEDGE RD,PIEDMONT CIR,73.0,51.375,Good
PIEDMONT RD,MONTGOMERY FERRY RD,NORTH ROCK SPRINGS RD,60.9,58.15007678,Fair
PIEDMONT RD,SHERWOOD RD,PIEDMONT RD,67.9,45.63636253,Fair
PIEDMONT RD,NORTH ROCK SPRINGS RD,WIMBLEDON RD,48.585,69.38171587,Fair
PIEDMONT RD,PIEDMONT AVE,PIEDMONT RD,60.53,43.62011551,Marginal
PIEDMONT RD,EAST PELHAM RD,MONTGOMERY FERRY RD,60.9,58.15007678,Fair
PIEDMONT RD,PIEDMONT CIR,ROCKLEDGE RD,28.685,47.34713515,Poor
PIEDMONT RD,GREYSTONE PARK,PELHAM RD,57.11,44.09213502,Marginal
PIEDMONT RD,PIEDMONT AVE,PIEDMONT RD,60.53,43.62011551,Marginal
PIEDMONT RD,EAST PELHAM RD,EAST PELHAM RD,65.73,71.37772107,Good
PIEDMONT RD,EAST MORNINGSIDE DR,GREYSTONE PARK,55.2,77.44444807,Fair
PIEDMONT RD,NORTH ROCK SPRINGS RD,WIMBLEDON RD,48.585,69.38171587,Fair
PIEDMONT RD,PELHAM RD,EAST PELHAM RD,60.195,56.77137675,Fair
PIEDMONT RD,GREYSTONE PARK,PELHAM RD,57.11,44.09213502,Marginal
PIEDMONT RD,PIEDMONT CIR,LAMBERT DR,73.0,51.375,Good
PIEDMONT RD,LAMBERT DR,BUFORD HIGHWAY,73.0,51.375,Good
PIEDMONT RD NE,CHESHIRE BRIDGE RD NE,CHESHIRE BRIDGE RD NE,82.9,64.26975,Very Good
PIEDMONT WAY NE,MONTGOMERY FERRY RD NE,ALLEN RD,69.9,51.77517958,Fair
PIEDMONT WAY NE,MONROE DR NE,ALLEN RD NE,19.945,55.58231111,Poor
PIERCE AVE,NORTH AVE,DONALD LEE HOLLOWELL PKWY,27.2,51.59725798,Poor
PINE CANYON DR SW,PINE CANYON DR SW,HOGAN RD,33.8,53.05387227,Poor
PINE CONE DR,MOUNT GILEAD RD,GLEN VIEW CIR,48.635,53.31735921,Marginal
PINE FOREST DR,HENDON RD,FORREST PARK RD,72.06,63.91387778,Good
PINE FOREST DR,EISENHOWER CIR,FORREST PARK RD,63.67,65.90418473,Fair
PINE GROVE DR,CORONET WAY,DEFOORS FERRY RD,56.445,57.60010675,Fair
PINE MEADOW RD,NW END,NORTHSIDE PKWY,61.375,48.56560738,Fair
PINE MEADOWS LN,SOUTH END,MOUNT GILEAD PL,58.3,58.06438587,Fair
PINE OAK DR,MONTEVISTA ST,SHIRLEY ST,70.31,51.00305322,Fair
PINE OAK DR,CLOVER ST,MONTEVISTA ST,81.97,79.71281114,Very Good
PINE OAK DR,BRENNAN LN,CLOVER ST,62.99,39.00330008,Fair
PINE RIDGE DR,NORTH PELHAM RD,WILDWOOD RD,87.0,68.175,Very Good
PINE RIDGE DR,NORTH PELHAM RD,WILDWOOD RD,87.0,68.175,Very Good
PINE RIDGE RD,WEST ROXBORO RD,SE END,56.565,56.61521385,Fair
PINE ST,CENTENNIAL OLYMPIC PARK DR,EAST END,68.47,43.8404775,Fair
PINE ST,PINE ST,BEDFORD PL,22.45,67.38988616,Poor
PINE ST,PEACHTREE ST,COURTLAND ST,99.8,89.9918,Excellent
PINE ST,MCAFEE ST,CENTER ST,69.3,45.29775,Fair
PINE ST,SPRING ST CONNECTOR,WEST PEACHTREE ST,54.83,53.41444663,Marginal
PINE ST,TRABERT AVE,DEERING RD,33.985,48.82368705,Poor
PINE ST,LATTA ST,BOULEVARD,65.21,59.83459748,Fair
PINE ST,LOVEJOY ST,CENTENNIAL OLYMPIC PARK DR,43.035,25.06228362,Poor
PINE ST,SPRING ST,SPRING ST CONNECTOR,48.685,42.84483327,Marginal
PINE ST,PARKWAY DR,LATTA ST,84.82,86.65554826,Excellent
PINE ST,COURTLAND ST,BISHOP ST,54.295,75.30106285,Fair
PINE ST,PIEDMONT AVE,PINE ST,67.345,64.231088,Good
PINE ST,LUCKIE ST,MCAFEE ST,53.33,54.1254675,Marginal
PINE ST,WEST PEACHTREE ST,DOWNTOWN CONNECTOR,90.8,72.6488,Very Good
PINE ST,PIEDMONT AVE,PINE ST,72.06,67.82751881,Good
PINE ST,CENTER ST,LOVEJOY ST,43.035,25.06228362,Poor
PINE ST NE,CENTRAL PARK PL NE,CENTRAL PARK PL NE,38.1,68.40262183,Marginal
PINE ST NE,FELTON DR NE,PARKWAY DR NE,86.2,87.52404424,Excellent
PINE ST NE,ANGIER AVE NE,FELTON DR NE,78.82,59.54919,Good
PINE ST NW,MARIETTA RD NW,HILL ST,79.1,84.74912893,Very Good
PINE TREE DR,BRENTWOOD TER,NORTH HILLS DR,71.8,49.479,Fair
PINE TREE DR,BRENTWOOD TER,NORTH HILLS DR,71.8,49.479,Fair
PINE TREE DR,BRENTWOOD DR,PINE TREE DR,67.2,41.544,Fair
PINE TREE DR,NORTH HILLS DR,ATWOOD RD,75.6,55.236,Good
PINE TREE DR,PINE TREE DR,BRENTWOOD TER,67.2,41.544,Fair
PINE TREE DR,RUMSON RD,BRENTWOOD DR,78.895,73.37455043,Very Good
PINE TREE DR,RUMSON RD,BRENTWOOD DR,78.895,73.37455043,Very Good
PINE TREE DR,BRENTWOOD DR,PINE TREE DR,77.52,57.87024,Good
PINE TREE DR,NORTH HILLS DR,ATWOOD RD,75.6,55.236,Good
PINE TREE RD,PINE TREE RD,PINE TREE RD,50.57,53.96499822,Marginal
PINE VALLEY RD,ARGONNE DR,WEST PINE VALLEY RD,77.545,57.90332437,Good
PINECREST RD,HAVERHILL DR,BEVERLY LN,63.36,44.82056024,Fair
PINECREST RD,BEVERLY LN,WIEUCA RD,54.83,57.08712247,Fair
PINECREST RD,RICKENBACKER DR,HAVERHILL DR,85.64,72.1003322,Very Good
PINEDALE DR,ILLINOIS AVE,DIXIE HILLS CIR,11.605,53.14167576,Very Poor
PINEDALE DR,DIXIE HILLS CIR,SIMPSON TER,26.6,45.18852449,Poor
PINEDALE DR,SIMPSON TER,DETROIT AVE,52.065,65.73085576,Fair
PINEHILL PL,PINELAND RD,NORTH END,45.465,59.8786854,Marginal
PINEHURST DR,EAST CEDAR LN,VENETIAN DR,44.6,54.1898359,Marginal
PINEHURST DR,VENETIAN DR,CUMMINGS DR,67.485,80.31958381,Good
PINEHURST DR,CAMPBELLTON RD,EAST CEDAR LN,59.815,66.2597077,Fair
PINEHURST TER,WESTBORO DR,BEECHER ST,66.955,46.60004643,Fair
PINEHURST TER,SW END,RICHLAND RD,48.035,58.32327752,Marginal
PINEHURST TER,RICHLAND RD,WESTBORO DR,30.3,56.32273303,Poor
PINEHURST TER,BEECHER ST,ALLEGHENY ST,64.295,63.06375909,Fair
PINEKNOLL AVE,PEMBERTON RD,BARGE RD,73.195,82.83082695,Very Good
PINELAND RD,PINEHILL PL,POWERS FERRY RD,43.425,46.03593196,Poor
PINELAND RD,KING RD,PINEHILL PL,36.745,62.13504468,Marginal
PINELLA DR,SOUTH END,TELL RD,66.0,57.83202397,Fair
PINESTREAM RD,NORTHSIDE PKWY,WEST PACES FERRY RD,45.265,45.29072213,Marginal
PINEVIEW TER,CASCADE AVE,WESTMONT RD,66.9,89.76747672,Good
PIPER CIR,BOULDERCREST DR,BOULDERCREST DR,78.4,75.63070327,Very Good
PLAINVILLE CIR,PLAINVILLE TER,PLAINVILLE DR,73.8,52.599,Good
PLAINVILLE CIR,PLAINVILLE TER,PLAINVILLE DR,80.39,61.4641975,Good
PLAINVILLE CT,PLAINVILLE DR,EAST END,40.97,55.40358866,Marginal
PLAINVILLE DR,WILLOW COVE WAY,WILDWOOD LAKE DR,77.3,74.70550927,Very Good
PLAINVILLE DR,SOUTH END,PLAINVILLE CIR,66.77,59.02254831,Fair
PLAINVILLE DR,PLAINVILLE TRL,WILDWOOD LAKE DR,18.38,55.76092322,Poor
PLAINVILLE DR,WILDWOOD LAKE DR,WILLOW COVE WAY,37.385,61.99091269,Marginal
PLAINVILLE DR,PLAINVILLE CIR,PLAINVILLE PL,35.0,62.94992163,Poor
PLAINVILLE DR,PLAINVILLE TRL,PLAINVILLE WAY,18.38,55.76092322,Poor
PLAINVILLE DR,PLAINVILLE CT,WILLOW COVE WAY,37.385,61.99091269,Marginal
PLAINVILLE DR,PLAINVILLE CIR,PLAINVILLE WAY,41.66,82.1819708,Fair
PLAINVILLE DR,PLAINVILLE CIR,PLAINVILLE PL,73.8,52.599,Good
PLAINVILLE DR,PLAINVILLE CT,WILLOW COVE WAY,25.27,59.23452367,Poor
PLAINVILLE PL,PLAINVILLE DR,NE END,35.0,62.94992163,Poor
PLAINVILLE TER,SW END,PLAINVILLE CIR,73.8,52.599,Good
PLAINVILLE TRL,SW END,PLAINVILLE DR,18.38,55.76092322,Poor
PLAINVILLE WAY,SW END,PLAINVILLE DR,27.8,47.83714202,Poor
PLASTER AVE,ARMOUR DR,ARMOUR CIR,82.0,63.3,Very Good
PLASTER AVE,SPRINGDALE DR,LINDBERGH DR,50.39,32.176034,Poor
PLASTER AVE,ROANOKE AVE,RIDGELAND WAY,76.33,76.66302879,Very Good
PLASTER AVE,RIDGELAND WAY,EAST DR,56.5,64.11388432,Fair
PLASTER AVE,ARMOUR PL,ARMOUR DR,77.38,57.68439,Good
PLASTER AVE,WEST END,MAYSON ST,28.625,45.39314223,Poor
PLASTER AVE,MAYSON ST,ARMOUR PL,66.07,48.76689953,Fair
PLASTER AVE,MAYSON ST,ARMOUR PL,66.07,48.76689953,Fair
PLASTER AVE,EAST DR,SPRINGDALE DR,63.325,60.13502851,Fair
PLAZA AVE,LOMA LINDA ST,VIOLET ST,67.875,69.417559,Good
PLAZA AVE,VIOLET ST,DOVERS ALLEY,67.875,69.417559,Good
PLAZA AVE,WEST END,LOMA LINDA ST,76.5,64.67496141,Good
PLAZA AVE,DOVERS ALLEY,OAKLAND DR,70.24,58.73454162,Good
PLAZA LN,ALISON CT,ANNS LN,32.095,49.91081507,Poor
PLAZA LN,ANNS LN,HONEYSUCKLE LN,87.5,83.11717534,Excellent
PLAZA LN SW,HONEYSUCKLE LN SW,MYRTLE DR SW,64.885,69.952202,Good
PLYMOUTH RD,WEST SUSSEX RD,EAST SUSSEX RD,74.5,53.64375,Good
PLYMOUTH RD,NORTH PELHAM RD,MIFFLIN PL,74.72,69.64700784,Good
PLYMOUTH RD,MIFFLIN PL,MERTON RD,78.64,61.33997662,Good
PLYMOUTH RD,MARIETTA BLVD,NE END,41.6,47.73039506,Poor
PLYMOUTH RD,MERTON RD,WEST SUSSEX RD,73.1,59.25094018,Good
PLYMOUTH RD,CARROLL DR,ALMA ST,37.855,39.06127203,Poor
POLAND ST,CAIRO ST,NORFOLK ST,55.06,44.97492552,Marginal
POLAR ROCK AVE,POLAR ROCK TER,POLAR ROCK PL,71.57,77.85354393,Good
POLAR ROCK AVE,POLAR ROCK PL,POLAR ROCK RD,24.3,58.50363864,Poor
POLAR ROCK DR SW,POLAR ROCK AVE SW,DEAD END,75.3,79.6314352,Very Good
POLAR ROCK PL,POLAR ROCK AVE,POLAR ROCK TER,71.57,77.85354393,Good
POLAR ROCK PL,POLAR ROCK TER,POLAR ROCK RD,33.425,61.57607995,Poor
POLAR ROCK RD,BAGWELL DR,BICKNELL ST,19.3,55.08932948,Poor
POLAR ROCK RD,BICKNELL ST,POLAR ROCK AVE,32.775,52.86401721,Poor
POLAR ROCK RD,LANG DR,MACON DR,17.325,55.06531462,Very Poor
POLAR ROCK RD,POLAR ROCK TER,POLAR ROCK PL,33.425,61.57607995,Poor
POLAR ROCK RD,PRYOR RD,BAGWELL DR,61.635,86.76728248,Good
POLAR ROCK RD,POLAR ROCK PL,POLAR ROCK RD,29.025,53.51833406,Poor
POLAR ROCK RD,POLAR ROCK AVE,POLAR ROCK TER,24.3,58.50363864,Poor
POLAR ROCK RD SW,MACON DR SW,MACON DR SW,42.285,82.55006245,Fair
POLAR ROCK TER,POLAR ROCK AVE,POLAR ROCK PL,75.3,79.6314352,Very Good
POLAR ROCK TER,POLAR ROCK PL,POLAR ROCK RD,24.3,60.03972934,Poor
